,id,proprietary_institution,address,line,area,유형분류,현재 사용현황,향후 사용계획 및 추진사항,capacity,land_category,realty_price,sys_connection,insolation,generation_quantity,economic_feasibility
391,12937,충청본부,충청남도 아산시 선장면 죽산리 182-11,장항선,943.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
392,12938,충청본부,충청남도 아산시 선장면 죽산리 188-1,장항선,1025.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
393,12939,충청본부,충청남도 아산시 선장면 죽산리 189-3,장항선,860.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
394,12940,충청본부,충청남도 아산시 선장면 죽산리 189-4,장항선,688.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
395,12941,충청본부,충청남도 아산시 선장면 죽산리 195-7,장항선,902.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
396,12942,충청본부,충청남도 아산시 선장면 죽산리 196-1,장항선,281.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
397,12943,충청본부,충청남도 아산시 선장면 죽산리 197-1,장항선,1345.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
398,12944,충청본부,충청남도 아산시 선장면 죽산리 198-1,장항선,767.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
399,12945,충청본부,충청남도 아산시 선장면 죽산리 201-4,장항선,2591.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
400,12946,충청본부,충청남도 아산시 선장면 죽산리 202-1,장항선,742.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
401,12948,충청본부,충청남도 아산시 선장면 죽산리 203-6,장항선,978.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
402,12952,충청본부,충청남도 아산시 선장면 죽산리 380-1,장항선,168.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
403,12954,충청본부,충청남도 아산시 신창면 궁화리 166-16,장항선,1264.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
404,12955,충청본부,충청남도 아산시 신창면 궁화리 197-1,장항선,152.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
405,12956,충청본부,충청남도 아산시 신창면 궁화리 198-1,장항선,1362.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
406,12958,충청본부,충청남도 아산시 신창면 궁화리 208-2,장항선,1699.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
407,12959,충청본부,충청남도 아산시 신창면 궁화리 210-3,장항선,218.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
408,12961,충청본부,충청남도 아산시 신창면 궁화리 247-1,장항선,393.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
409,12962,충청본부,충청남도 아산시 신창면 궁화리 260-1,장항선,1101.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
410,12965,충청본부,충청남도 아산시 신창면 궁화리 37-3,장항선,3557.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
411,12966,충청본부,충청남도 아산시 신창면 궁화리 51-2,장항선,800.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
412,12967,충청본부,충청남도 아산시 신창면 궁화리 543-1,장항선,502.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
413,12970,충청본부,충청남도 아산시 신창면 궁화리 544-2,장항선,605.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
414,12971,충청본부,충청남도 아산시 신창면 궁화리 544-4,장항선,1220.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
415,12974,충청본부,충청남도 아산시 신창면 궁화리 546-6,장항선,4553.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
416,12975,충청본부,충청남도 아산시 신창면 궁화리 7-2,장항선,2595.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
417,12976,충청본부,충청남도 아산시 신창면 궁화리 산12-2,장항선,1646.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
418,12977,충청본부,충청남도 아산시 신창면 궁화리 산1-2,장항선,1091.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
419,12978,충청본부,충청남도 아산시 신창면 궁화리 산53-2,장항선,3967.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
420,12979,충청본부,충청남도 아산시 신창면 궁화리 산55-1,장항선,397.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
421,12980,충청본부,충청남도 아산시 신창면 궁화리 산55-3,장항선,3074.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
422,12981,충청본부,충청남도 아산시 신창면 궁화리 산63-15,장항선,1681.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
423,12982,충청본부,충청남도 아산시 신창면 궁화리 산63-2,장항선,4463.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
424,12983,충청본부,충청남도 아산시 신창면 궁화리 산81-19,장항선,1983.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
425,12984,충청본부,충청남도 아산시 신창면 궁화리 산81-20,장항선,892.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
426,12985,충청본부,충청남도 아산시 신창면 궁화리 산81-21,장항선,1886.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
427,12986,충청본부,충청남도 아산시 신창면 남성리 209-2,장항선,4403.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
428,12988,충청본부,충청남도 아산시 신창면 남성리 216-2,장항선,1418.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
429,12989,충청본부,충청남도 아산시 신창면 남성리 218-2,장항선,3666.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
430,12990,충청본부,충청남도 아산시 신창면 남성리 353-2,장항선,2557.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
431,12991,충청본부,충청남도 아산시 신창면 남성리 358-2,장항선,955.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
432,12992,충청본부,충청남도 아산시 신창면 남성리 360-2,장항선,1072.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
433,12993,충청본부,충청남도 아산시 신창면 남성리 364-1,장항선,486.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
434,12994,충청본부,충청남도 아산시 신창면 남성리 366-3,장항선,410.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
435,12996,충청본부,충청남도 아산시 신창면 남성리 385-2,장항선,661.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
436,12997,충청본부,충청남도 아산시 신창면 남성리 459-2,장항선,496.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
437,12998,충청본부,충청남도 아산시 신창면 남성리 47-2,장항선,568.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
438,12999,충청본부,충청남도 아산시 신창면 남성리 625-6,장항선,32.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
439,13000,충청본부,충청남도 아산시 신창면 남성리 625-7,장항선,34.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
440,13001,충청본부,충청남도 아산시 신창면 남성리 88-2,장항선,883.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
441,13002,충청본부,충청남도 아산시 신창면 남성리 산40-2,장항선,1686.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
442,13003,충청본부,충청남도 아산시 신창면 남성리 산41-2,장항선,2876.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
443,13004,충청본부,충청남도 아산시 신창면 남성리 산42-2,장항선,694.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
444,13005,충청본부,충청남도 아산시 신창면 남성리 산43-2,장항선,3669.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
445,13006,충청본부,충청남도 아산시 신창면 신달리 247-2,장항선,1910.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
446,13007,충청본부,충청남도 아산시 신창면 신달리 272-2,장항선,866.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
447,13008,충청본부,충청남도 아산시 신창면 신달리 274-1,장항선,360.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
448,13009,충청본부,충청남도 아산시 신창면 신달리 275-2,장항선,2237.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
449,13013,충청본부,충청남도 아산시 신창면 신달리 산29-2,장항선,496.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
450,13014,충청본부,충청남도 아산시 신창면 신달리 산30-2,장항선,1289.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
451,13022,충청본부,충청남도 아산시 신창면 오목리 375-2,장항선,2532.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
452,13023,충청본부,충청남도 아산시 신창면 오목리 381-1,장항선,2612.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
453,13024,충청본부,충청남도 아산시 신창면 오목리 401-2,장항선,159.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
454,13025,충청본부,충청남도 아산시 신창면 오목리 402-2,장항선,1908.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
455,13026,충청본부,충청남도 아산시 신창면 오목리 469-2,장항선,826.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
456,13027,충청본부,충청남도 아산시 신창면 오목리 4-2,장항선,1666.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
457,13029,충청본부,충청남도 아산시 신창면 오목리 산112-2,장항선,1785.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
458,13030,충청본부,충청남도 아산시 신창면 오목리 산113-2,장항선,1983.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
459,13062,충청본부,충청남도 아산시 선장면 죽산리 181-14,장항선,939.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
460,13063,충청본부,충청남도 아산시 선장면 죽산리 181-15,장항선,1084.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
461,13065,충청본부,충청남도 아산시 선장면 죽산리 181-18,장항선,2883.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
462,13066,충청본부,충청남도 아산시 선장면 죽산리 181-20,장항선,79.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
463,13068,충청본부,충청남도 아산시 선장면 죽산리 181-23,장항선,806.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
464,13070,충청본부,충청남도 아산시 선장면 죽산리 181-25,장항선,486.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
465,13482,충청본부,충청남도 홍성군 홍북면 갈산리 225-2,장항선,413.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
466,13483,충청본부,충청남도 홍성군 홍북면 갈산리 226-3,장항선,1223.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
467,13484,충청본부,충청남도 홍성군 홍북면 갈산리 산13-2,장항선,1190.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
468,13485,충청본부,충청남도 홍성군 홍북면 갈산리 산18-2,장항선,496.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
469,13486,충청본부,충청남도 홍성군 홍북면 노은리 270-2,장항선,2122.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
470,13487,충청본부,충청남도 홍성군 홍북면 노은리 227-2,장항선,4414.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
471,13488,충청본부,충청남도 보령시 주포면 관산리 465-2,장항선,747.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
472,13489,충청본부,충청남도 보령시 주포면 관산리 466-2,장항선,704.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
473,13490,충청본부,충청남도 보령시 주포면 관산리 445-2,장항선,1628.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
474,13506,충청본부,충청남도 홍성군 홍성읍 학계리 126-1,장항선,761.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
475,13509,충청본부,충청남도 홍성군 홍성읍 학계리 438-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
476,13510,충청본부,충청남도 홍성군 홍성읍 학계리 437-3,장항선,1273.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
477,13511,충청본부,충청남도 홍성군 홍성읍 학계리 447-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
478,13526,충청본부,충청남도 홍성군 홍성읍 학계리 126-1,장항선,761.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
479,13529,충청본부,충청남도 홍성군 홍성읍 학계리 438-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
480,13530,충청본부,충청남도 홍성군 홍성읍 학계리 437-3,장항선,1273.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
481,13531,충청본부,충청남도 홍성군 홍성읍 학계리 447-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
482,13532,충청본부,충청남도 홍성군 홍성읍 학계리 434-2,장항선,737.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
483,13533,충청본부,충청남도 홍성군 홍성읍 학계리 447-3,장항선,205.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
484,13534,충청본부,충청남도 홍성군 홍성읍 학계리 산134-2,장항선,992.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
485,13535,충청본부,충청남도 홍성군 홍성읍 학계리 433-2,장항선,10.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
486,13536,충청본부,충청남도 홍성군 홍성읍 학계리 427-2,장항선,23.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
487,13537,충청본부,충청남도 홍성군 홍성읍 학계리 444-4,장항선,238.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
488,13538,충청본부,충청남도 홍성군 홍성읍 학계리 274-5,장항선,1005.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
489,13539,충청본부,충청남도 홍성군 홍성읍 학계리 274-1,장항선,30.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
490,13540,충청본부,충청남도 홍성군 홍성읍 학계리 348-2,장항선,2178.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
491,13541,충청본부,충청남도 홍성군 홍성읍 학계리 306-2,장항선,1191.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
492,13542,충청본부,충청남도 홍성군 홍성읍 학계리 124-1,장항선,301.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
493,13543,충청본부,충청남도 홍성군 홍성읍 학계리 642-1,장항선,1008.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
494,13544,충청본부,충청남도 홍성군 홍성읍 학계리 631-3,장항선,438.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
495,13545,충청본부,충청남도 홍성군 홍성읍 학계리 631-6,장항선,129.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
496,13634,충청본부,충청남도 보령시 주포면 관산리 466-2,장항선,704.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
497,13635,충청본부,충청남도 보령시 주포면 관산리 449-1,장항선,2025.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
498,13636,충청본부,충청남도 보령시 주포면 관산리 445-2,장항선,1628.0,활용,사용허가(태양광),계속 사용허가(태양광),,,,,,,
499,13491,충청본부,충청남도 홍성군 홍성읍 고암리 844-7,장항선,443.0,활용,미사용,사용허가(태양광),,,,,,,
500,13492,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광),,,,,,,
501,13493,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광),,,,,,,
502,13494,충청본부,충청남도 홍성군 홍성읍 고암리 787-2,장항선,3907.0,활용,미사용,사용허가(태양광),,,,,,,
503,13495,충청본부,충청남도 홍성군 홍성읍 고암리 산67-1,장항선,271.0,활용,미사용,사용허가(태양광),,,,,,,
504,13496,충청본부,충청남도 홍성군 홍성읍 고암리 261-2,장항선,9415.0,활용,미사용,사용허가(태양광),,,,,,,
505,13497,충청본부,충청남도 홍성군 홍성읍 고암리 298-2,장항선,324.0,활용,미사용,사용허가(태양광),,,,,,,
506,13498,충청본부,충청남도 홍성군 홍성읍 고암리 415-13,장항선,1164.0,활용,미사용,사용허가(태양광),,,,,,,
507,13499,충청본부,충청남도 홍성군 홍성읍 고암리 498-7,장항선,3018.0,활용,미사용,사용허가(태양광),,,,,,,
508,13500,충청본부,충청남도 홍성군 홍성읍 고암리 498-1,장항선,1238.0,활용,미사용,사용허가(태양광),,,,,,,
509,13501,충청본부,충청남도 홍성군 홍성읍 고암리 415-31,장항선,10058.0,활용,미사용,사용허가(태양광),,,,,,,
510,13502,충청본부,충청남도 홍성군 홍성읍 학계리 304-3,장항선,275.0,활용,미사용,사용허가(태양광),,,,,,,
511,13503,충청본부,충청남도 홍성군 홍성읍 학계리 282-1,장항선,142.0,활용,미사용,사용허가(태양광),,,,,,,
512,13504,충청본부,충청남도 홍성군 홍성읍 학계리 299-1,장항선,1233.0,활용,미사용,사용허가(태양광),,,,,,,
513,13505,충청본부,충청남도 홍성군 홍성읍 학계리 282-4,장항선,1825.0,활용,미사용,사용허가(태양광),,,,,,,
514,13507,충청본부,충청남도 홍성군 홍성읍 학계리 4-2,장항선,853.0,활용,미사용,사용허가(태양광),,,,,,,
515,13508,충청본부,충청남도 홍성군 홍성읍 학계리 6-2,장항선,1505.0,활용,미사용,사용허가(태양광),,,,,,,
516,13512,충청본부,충청남도 홍성군 홍성읍 고암리 844-7,장항선,443.0,활용,미사용,사용허가(태양광),,,,,,,
517,13513,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광),,,,,,,
518,13514,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광),,,,,,,
519,13515,충청본부,충청남도 홍성군 홍성읍 고암리 787-2,장항선,3907.0,활용,미사용,사용허가(태양광),,,,,,,
520,13516,충청본부,충청남도 홍성군 홍성읍 고암리 산67-1,장항선,271.0,활용,미사용,사용허가(태양광),,,,,,,
521,13517,충청본부,충청남도 홍성군 홍성읍 고암리 261-2,장항선,9415.0,활용,미사용,사용허가(태양광),,,,,,,
522,13518,충청본부,충청남도 홍성군 홍성읍 고암리 298-2,장항선,324.0,활용,미사용,사용허가(태양광),,,,,,,
523,13519,충청본부,충청남도 홍성군 홍성읍 고암리 415-13,장항선,1164.0,활용,미사용,사용허가(태양광),,,,,,,
524,13520,충청본부,충청남도 홍성군 홍성읍 고암리 498-7,장항선,3018.0,활용,미사용,사용허가(태양광),,,,,,,
525,13521,충청본부,충청남도 홍성군 홍성읍 고암리 498-1,장항선,1238.0,활용,미사용,사용허가(태양광),,,,,,,
526,13522,충청본부,충청남도 홍성군 홍성읍 고암리 415-31,장항선,10058.0,활용,미사용,사용허가(태양광),,,,,,,
527,13523,충청본부,충청남도 홍성군 홍성읍 학계리 282-1,장항선,142.0,활용,미사용,사용허가(태양광),,,,,,,
528,13524,충청본부,충청남도 홍성군 홍성읍 학계리 299-1,장항선,1233.0,활용,미사용,사용허가(태양광),,,,,,,
529,13525,충청본부,충청남도 홍성군 홍성읍 학계리 282-4,장항선,1825.0,활용,미사용,사용허가(태양광),,,,,,,
530,13527,충청본부,충청남도 홍성군 홍성읍 학계리 4-2,장항선,853.0,활용,미사용,사용허가(태양광),,,,,,,
531,13528,충청본부,충청남도 홍성군 홍성읍 학계리 6-2,장항선,1505.0,활용,미사용,사용허가(태양광),,,,,,,
532,13546,충청본부,충청남도 홍성군 홍성읍 학계리 640-2,장항선,4160.0,활용,미사용,사용허가(태양광),,,,,,,
533,13547,충청본부,충청남도 홍성군 홍성읍 학계리 640-2,장항선,4160.0,활용,미사용,사용허가(태양광),,,,,,,
534,13548,충청본부,충청남도 홍성군 홍성읍 학계리 358-2,장항선,3011.0,활용,미사용,사용허가(태양광),,,,,,,
535,13549,충청본부,충청남도 홍성군 홍성읍 학계리 산134-1,장항선,7438.0,활용,미사용,사용허가(태양광),,,,,,,
536,13550,충청본부,충청남도 홍성군 홍성읍 학계리 산145-2,장항선,1884.0,활용,미사용,사용허가(태양광),,,,,,,
537,13551,충청본부,충청남도 홍성군 금마면 죽림리 산1-20,장항선,694.0,활용,미사용,사용허가(태양광),,,,,,,
538,13552,충청본부,충청남도 홍성군 금마면 죽림리 705-2,장항선,2595.0,활용,미사용,사용허가(태양광),,,,,,,
539,13554,충청본부,충청남도 홍성군 금마면 죽림리 431-1,장항선,8480.0,활용,미사용,사용허가(태양광),,,,,,,
540,13555,충청본부,충청남도 홍성군 금마면 죽림리 116-2,장항선,2053.0,활용,미사용,사용허가(태양광),,,,,,,
541,13556,충청본부,충청남도 홍성군 금마면 죽림리 산1-2,장항선,298.0,활용,미사용,사용허가(태양광),,,,,,,
542,13557,충청본부,충청남도 홍성군 금마면 죽림리 산1-4,장항선,298.0,활용,미사용,사용허가(태양광),,,,,,,
543,13558,충청본부,충청남도 홍성군 금마면 죽림리 산2-4,장항선,99.0,활용,미사용,사용허가(태양광),,,,,,,
544,13559,충청본부,충청남도 홍성군 금마면 죽림리 산2-2,장항선,992.0,활용,미사용,사용허가(태양광),,,,,,,
545,13560,충청본부,충청남도 홍성군 홍성읍 학계리 631-1,장항선,112.0,활용,미사용,사용허가(태양광),,,,,,,
546,13637,충청본부,충청남도 홍성군 홍성읍 내법리 산68-1,장항선,23.0,활용,미사용,사용허가(태양광),,,,,,,
547,13638,충청본부,충청남도 홍성군 홍성읍 내법리 78-3,장항선,3209.0,활용,미사용,사용허가(태양광),,,,,,,
548,13639,충청본부,충청남도 홍성군 홍성읍 내법리 78-6,장항선,470.0,활용,미사용,사용허가(태양광),,,,,,,
549,13640,충청본부,충청남도 홍성군 홍성읍 내법리 143-2,장항선,6102.0,활용,미사용,사용허가(태양광),,,,,,,
550,13641,충청본부,충청남도 홍성군 홍성읍 내법리 85-3,장항선,331.0,활용,미사용,사용허가(태양광),,,,,,,
551,13642,충청본부,충청남도 홍성군 홍성읍 내법리 83-1,장항선,238.0,활용,미사용,사용허가(태양광),,,,,,,
552,13643,충청본부,충청남도 홍성군 홍성읍 내법리 85-3,장항선,331.0,활용,미사용,사용허가(태양광),,,,,,,
553,13644,충청본부,충청남도 홍성군 홍성읍 내법리 12-2,장항선,18285.0,활용,미사용,사용허가(태양광),,,,,,,
554,13645,충청본부,충청남도 홍성군 홍성읍 내법리 422-1,장항선,171.0,활용,미사용,사용허가(태양광),,,,,,,
555,13646,충청본부,충청남도 홍성군 홍성읍 내법리 425-1,장항선,48.0,활용,미사용,사용허가(태양광),,,,,,,
556,13647,충청본부,충청남도 홍성군 홍성읍 내법리 426-1,장항선,38.0,활용,미사용,사용허가(태양광),,,,,,,
557,14199,충청본부,충청남도 서천군 마서면 장선리 412-2,장항선,7120.0,활용,미사용,사용허가(태양광),,,,,,,
558,14200,충청본부,충청남도 서천군 마서면 장선리 431-2,장항선,7287.0,활용,미사용,사용허가(태양광),,,,,,,
559,14214,충청본부,충청남도 서천군 서천읍 삼산리 624-2,장항선,9641.0,활용,미사용,사용허가(태양광),,,,,,,
560,14217,충청본부,충청남도 서천군 서천읍 삼산리 724-2,장항선,2087.0,활용,미사용,사용허가(태양광),,,,,,,
561,5418,영남본부,부산광역시 부산진구 부암동 684ㅡ18,경부선,10.0,활용,미사용,태양광부지 사용허가,,,,,,,
562,5419,영남본부,부산광역시 부산진구 부암동 684ㅡ3,경부선,1.0,활용,미사용,태양광부지 사용허가,,,,,,,
