,지역본부,재산 소재지,노선명, 면적(공부) ,유형분류,현재 사용현황,향후 사용계획 및 추진사항
12939,충청본부,충청남도 아산시 선장면 죽산리 189-3,장항선,860.0,활용,사용허가(태양광),계속 사용허가(태양광)
12940,충청본부,충청남도 아산시 선장면 죽산리 189-4,장항선,688.0,활용,사용허가(태양광),계속 사용허가(태양광)
12941,충청본부,충청남도 아산시 선장면 죽산리 195-7,장항선,902.0,활용,사용허가(태양광),계속 사용허가(태양광)
12942,충청본부,충청남도 아산시 선장면 죽산리 196-1,장항선,281.0,활용,사용허가(태양광),계속 사용허가(태양광)
12943,충청본부,충청남도 아산시 선장면 죽산리 197-1,장항선,1345.0,활용,사용허가(태양광),계속 사용허가(태양광)
12944,충청본부,충청남도 아산시 선장면 죽산리 198-1,장항선,767.0,활용,사용허가(태양광),계속 사용허가(태양광)
12945,충청본부,충청남도 아산시 선장면 죽산리 201-4,장항선,2591.0,활용,사용허가(태양광),계속 사용허가(태양광)
12946,충청본부,충청남도 아산시 선장면 죽산리 202-1,장항선,742.0,활용,사용허가(태양광),계속 사용허가(태양광)
12948,충청본부,충청남도 아산시 선장면 죽산리 203-6,장항선,978.0,활용,사용허가(태양광),계속 사용허가(태양광)
12952,충청본부,충청남도 아산시 선장면 죽산리 380-1,장항선,168.0,활용,사용허가(태양광),계속 사용허가(태양광)
12954,충청본부,충청남도 아산시 신창면 궁화리 166-16,장항선,1264.0,활용,사용허가(태양광),계속 사용허가(태양광)
12955,충청본부,충청남도 아산시 신창면 궁화리 197-1,장항선,152.0,활용,사용허가(태양광),계속 사용허가(태양광)
12956,충청본부,충청남도 아산시 신창면 궁화리 198-1,장항선,1362.0,활용,사용허가(태양광),계속 사용허가(태양광)
12958,충청본부,충청남도 아산시 신창면 궁화리 208-2,장항선,1699.0,활용,사용허가(태양광),계속 사용허가(태양광)
12959,충청본부,충청남도 아산시 신창면 궁화리 210-3,장항선,218.0,활용,사용허가(태양광),계속 사용허가(태양광)
12961,충청본부,충청남도 아산시 신창면 궁화리 247-1,장항선,393.0,활용,사용허가(태양광),계속 사용허가(태양광)
12962,충청본부,충청남도 아산시 신창면 궁화리 260-1,장항선,1101.0,활용,사용허가(태양광),계속 사용허가(태양광)
12965,충청본부,충청남도 아산시 신창면 궁화리 37-3,장항선,3557.0,활용,사용허가(태양광),계속 사용허가(태양광)
12966,충청본부,충청남도 아산시 신창면 궁화리 51-2,장항선,800.0,활용,사용허가(태양광),계속 사용허가(태양광)
12967,충청본부,충청남도 아산시 신창면 궁화리 543-1,장항선,502.0,활용,사용허가(태양광),계속 사용허가(태양광)
12970,충청본부,충청남도 아산시 신창면 궁화리 544-2,장항선,605.0,활용,사용허가(태양광),계속 사용허가(태양광)
12971,충청본부,충청남도 아산시 신창면 궁화리 544-4,장항선,1220.0,활용,사용허가(태양광),계속 사용허가(태양광)
12974,충청본부,충청남도 아산시 신창면 궁화리 546-6,장항선,4553.0,활용,사용허가(태양광),계속 사용허가(태양광)
12975,충청본부,충청남도 아산시 신창면 궁화리 7-2,장항선,2595.0,활용,사용허가(태양광),계속 사용허가(태양광)
12976,충청본부,충청남도 아산시 신창면 궁화리 산12-2,장항선,1646.0,활용,사용허가(태양광),계속 사용허가(태양광)
12977,충청본부,충청남도 아산시 신창면 궁화리 산1-2,장항선,1091.0,활용,사용허가(태양광),계속 사용허가(태양광)
12978,충청본부,충청남도 아산시 신창면 궁화리 산53-2,장항선,3967.0,활용,사용허가(태양광),계속 사용허가(태양광)
12979,충청본부,충청남도 아산시 신창면 궁화리 산55-1,장항선,397.0,활용,사용허가(태양광),계속 사용허가(태양광)
12980,충청본부,충청남도 아산시 신창면 궁화리 산55-3,장항선,3074.0,활용,사용허가(태양광),계속 사용허가(태양광)
12981,충청본부,충청남도 아산시 신창면 궁화리 산63-15,장항선,1681.0,활용,사용허가(태양광),계속 사용허가(태양광)
12982,충청본부,충청남도 아산시 신창면 궁화리 산63-2,장항선,4463.0,활용,사용허가(태양광),계속 사용허가(태양광)
12983,충청본부,충청남도 아산시 신창면 궁화리 산81-19,장항선,1983.0,활용,사용허가(태양광),계속 사용허가(태양광)
12984,충청본부,충청남도 아산시 신창면 궁화리 산81-20,장항선,892.0,활용,사용허가(태양광),계속 사용허가(태양광)
12985,충청본부,충청남도 아산시 신창면 궁화리 산81-21,장항선,1886.0,활용,사용허가(태양광),계속 사용허가(태양광)
12986,충청본부,충청남도 아산시 신창면 남성리 209-2,장항선,4403.0,활용,사용허가(태양광),계속 사용허가(태양광)
12988,충청본부,충청남도 아산시 신창면 남성리 216-2,장항선,1418.0,활용,사용허가(태양광),계속 사용허가(태양광)
12989,충청본부,충청남도 아산시 신창면 남성리 218-2,장항선,3666.0,활용,사용허가(태양광),계속 사용허가(태양광)
12990,충청본부,충청남도 아산시 신창면 남성리 353-2,장항선,2557.0,활용,사용허가(태양광),계속 사용허가(태양광)
12991,충청본부,충청남도 아산시 신창면 남성리 358-2,장항선,955.0,활용,사용허가(태양광),계속 사용허가(태양광)
12992,충청본부,충청남도 아산시 신창면 남성리 360-2,장항선,1072.0,활용,사용허가(태양광),계속 사용허가(태양광)
12993,충청본부,충청남도 아산시 신창면 남성리 364-1,장항선,486.0,활용,사용허가(태양광),계속 사용허가(태양광)
12994,충청본부,충청남도 아산시 신창면 남성리 366-3,장항선,410.0,활용,사용허가(태양광),계속 사용허가(태양광)
12996,충청본부,충청남도 아산시 신창면 남성리 385-2,장항선,661.0,활용,사용허가(태양광),계속 사용허가(태양광)
12997,충청본부,충청남도 아산시 신창면 남성리 459-2,장항선,496.0,활용,사용허가(태양광),계속 사용허가(태양광)
12998,충청본부,충청남도 아산시 신창면 남성리 47-2,장항선,568.0,활용,사용허가(태양광),계속 사용허가(태양광)
12999,충청본부,충청남도 아산시 신창면 남성리 625-6,장항선,32.0,활용,사용허가(태양광),계속 사용허가(태양광)
13000,충청본부,충청남도 아산시 신창면 남성리 625-7,장항선,34.0,활용,사용허가(태양광),계속 사용허가(태양광)
13001,충청본부,충청남도 아산시 신창면 남성리 88-2,장항선,883.0,활용,사용허가(태양광),계속 사용허가(태양광)
13002,충청본부,충청남도 아산시 신창면 남성리 산40-2,장항선,1686.0,활용,사용허가(태양광),계속 사용허가(태양광)
13003,충청본부,충청남도 아산시 신창면 남성리 산41-2,장항선,2876.0,활용,사용허가(태양광),계속 사용허가(태양광)
13004,충청본부,충청남도 아산시 신창면 남성리 산42-2,장항선,694.0,활용,사용허가(태양광),계속 사용허가(태양광)
13005,충청본부,충청남도 아산시 신창면 남성리 산43-2,장항선,3669.0,활용,사용허가(태양광),계속 사용허가(태양광)
13006,충청본부,충청남도 아산시 신창면 신달리 247-2,장항선,1910.0,활용,사용허가(태양광),계속 사용허가(태양광)
13007,충청본부,충청남도 아산시 신창면 신달리 272-2,장항선,866.0,활용,사용허가(태양광),계속 사용허가(태양광)
13008,충청본부,충청남도 아산시 신창면 신달리 274-1,장항선,360.0,활용,사용허가(태양광),계속 사용허가(태양광)
13009,충청본부,충청남도 아산시 신창면 신달리 275-2,장항선,2237.0,활용,사용허가(태양광),계속 사용허가(태양광)
13013,충청본부,충청남도 아산시 신창면 신달리 산29-2,장항선,496.0,활용,사용허가(태양광),계속 사용허가(태양광)
13014,충청본부,충청남도 아산시 신창면 신달리 산30-2,장항선,1289.0,활용,사용허가(태양광),계속 사용허가(태양광)
13022,충청본부,충청남도 아산시 신창면 오목리 375-2,장항선,2532.0,활용,사용허가(태양광),계속 사용허가(태양광)
13023,충청본부,충청남도 아산시 신창면 오목리 381-1,장항선,2612.0,활용,사용허가(태양광),계속 사용허가(태양광)
13024,충청본부,충청남도 아산시 신창면 오목리 401-2,장항선,159.0,활용,사용허가(태양광),계속 사용허가(태양광)
13025,충청본부,충청남도 아산시 신창면 오목리 402-2,장항선,1908.0,활용,사용허가(태양광),계속 사용허가(태양광)
13026,충청본부,충청남도 아산시 신창면 오목리 469-2,장항선,826.0,활용,사용허가(태양광),계속 사용허가(태양광)
13027,충청본부,충청남도 아산시 신창면 오목리 4-2,장항선,1666.0,활용,사용허가(태양광),계속 사용허가(태양광)
13029,충청본부,충청남도 아산시 신창면 오목리 산112-2,장항선,1785.0,활용,사용허가(태양광),계속 사용허가(태양광)
13030,충청본부,충청남도 아산시 신창면 오목리 산113-2,장항선,1983.0,활용,사용허가(태양광),계속 사용허가(태양광)
13062,충청본부,충청남도 아산시 선장면 죽산리 181-14,장항선,939.0,활용,사용허가(태양광),계속 사용허가(태양광)
13063,충청본부,충청남도 아산시 선장면 죽산리 181-15,장항선,1084.0,활용,사용허가(태양광),계속 사용허가(태양광)
13065,충청본부,충청남도 아산시 선장면 죽산리 181-18,장항선,2883.0,활용,사용허가(태양광),계속 사용허가(태양광)
13066,충청본부,충청남도 아산시 선장면 죽산리 181-20,장항선,79.0,활용,사용허가(태양광),계속 사용허가(태양광)
13068,충청본부,충청남도 아산시 선장면 죽산리 181-23,장항선,806.0,활용,사용허가(태양광),계속 사용허가(태양광)
13070,충청본부,충청남도 아산시 선장면 죽산리 181-25,장항선,486.0,활용,사용허가(태양광),계속 사용허가(태양광)
13482,충청본부,충청남도 홍성군 홍북면 갈산리 225-2,장항선,413.0,활용,사용허가(태양광),계속 사용허가(태양광)
13483,충청본부,충청남도 홍성군 홍북면 갈산리 226-3,장항선,1223.0,활용,사용허가(태양광),계속 사용허가(태양광)
13484,충청본부,충청남도 홍성군 홍북면 갈산리 산13-2,장항선,1190.0,활용,사용허가(태양광),계속 사용허가(태양광)
13485,충청본부,충청남도 홍성군 홍북면 갈산리 산18-2,장항선,496.0,활용,사용허가(태양광),계속 사용허가(태양광)
13486,충청본부,충청남도 홍성군 홍북면 노은리 270-2,장항선,2122.0,활용,사용허가(태양광),계속 사용허가(태양광)
13487,충청본부,충청남도 홍성군 홍북면 노은리 227-2,장항선,4414.0,활용,사용허가(태양광),계속 사용허가(태양광)
13488,충청본부,충청남도 보령시 주포면 관산리 465-2,장항선,747.0,활용,사용허가(태양광),계속 사용허가(태양광)
13489,충청본부,충청남도 보령시 주포면 관산리 466-2,장항선,704.0,활용,사용허가(태양광),계속 사용허가(태양광)
13490,충청본부,충청남도 보령시 주포면 관산리 445-2,장항선,1628.0,활용,사용허가(태양광),계속 사용허가(태양광)
13506,충청본부,충청남도 홍성군 홍성읍 학계리 126-1,장항선,761.0,활용,사용허가(태양광),계속 사용허가(태양광)
13509,충청본부,충청남도 홍성군 홍성읍 학계리 438-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광)
13510,충청본부,충청남도 홍성군 홍성읍 학계리 437-3,장항선,1273.0,활용,사용허가(태양광),계속 사용허가(태양광)
13511,충청본부,충청남도 홍성군 홍성읍 학계리 447-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광)
13526,충청본부,충청남도 홍성군 홍성읍 학계리 126-1,장항선,761.0,활용,사용허가(태양광),계속 사용허가(태양광)
13529,충청본부,충청남도 홍성군 홍성읍 학계리 438-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광)
13530,충청본부,충청남도 홍성군 홍성읍 학계리 437-3,장항선,1273.0,활용,사용허가(태양광),계속 사용허가(태양광)
13531,충청본부,충청남도 홍성군 홍성읍 학계리 447-1,장항선,50.0,활용,사용허가(태양광),계속 사용허가(태양광)
13532,충청본부,충청남도 홍성군 홍성읍 학계리 434-2,장항선,737.0,활용,사용허가(태양광),계속 사용허가(태양광)
13533,충청본부,충청남도 홍성군 홍성읍 학계리 447-3,장항선,205.0,활용,사용허가(태양광),계속 사용허가(태양광)
13534,충청본부,충청남도 홍성군 홍성읍 학계리 산134-2,장항선,992.0,활용,사용허가(태양광),계속 사용허가(태양광)
13535,충청본부,충청남도 홍성군 홍성읍 학계리 433-2,장항선,10.0,활용,사용허가(태양광),계속 사용허가(태양광)
13536,충청본부,충청남도 홍성군 홍성읍 학계리 427-2,장항선,23.0,활용,사용허가(태양광),계속 사용허가(태양광)
13537,충청본부,충청남도 홍성군 홍성읍 학계리 444-4,장항선,238.0,활용,사용허가(태양광),계속 사용허가(태양광)
13538,충청본부,충청남도 홍성군 홍성읍 학계리 274-5,장항선,1005.0,활용,사용허가(태양광),계속 사용허가(태양광)
13539,충청본부,충청남도 홍성군 홍성읍 학계리 274-1,장항선,30.0,활용,사용허가(태양광),계속 사용허가(태양광)
13540,충청본부,충청남도 홍성군 홍성읍 학계리 348-2,장항선,2178.0,활용,사용허가(태양광),계속 사용허가(태양광)
13541,충청본부,충청남도 홍성군 홍성읍 학계리 306-2,장항선,1191.0,활용,사용허가(태양광),계속 사용허가(태양광)
13542,충청본부,충청남도 홍성군 홍성읍 학계리 124-1,장항선,301.0,활용,사용허가(태양광),계속 사용허가(태양광)
13543,충청본부,충청남도 홍성군 홍성읍 학계리 642-1,장항선,1008.0,활용,사용허가(태양광),계속 사용허가(태양광)
13544,충청본부,충청남도 홍성군 홍성읍 학계리 631-3,장항선,438.0,활용,사용허가(태양광),계속 사용허가(태양광)
13545,충청본부,충청남도 홍성군 홍성읍 학계리 631-6,장항선,129.0,활용,사용허가(태양광),계속 사용허가(태양광)
13634,충청본부,충청남도 보령시 주포면 관산리 466-2,장항선,704.0,활용,사용허가(태양광),계속 사용허가(태양광)
13635,충청본부,충청남도 보령시 주포면 관산리 449-1,장항선,2025.0,활용,사용허가(태양광),계속 사용허가(태양광)
13636,충청본부,충청남도 보령시 주포면 관산리 445-2,장항선,1628.0,활용,사용허가(태양광),계속 사용허가(태양광)
13491,충청본부,충청남도 홍성군 홍성읍 고암리 844-7,장항선,443.0,활용,미사용,사용허가(태양광)
13492,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광)
13493,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광)
13494,충청본부,충청남도 홍성군 홍성읍 고암리 787-2,장항선,3907.0,활용,미사용,사용허가(태양광)
13495,충청본부,충청남도 홍성군 홍성읍 고암리 산67-1,장항선,271.0,활용,미사용,사용허가(태양광)
13496,충청본부,충청남도 홍성군 홍성읍 고암리 261-2,장항선,9415.0,활용,미사용,사용허가(태양광)
13497,충청본부,충청남도 홍성군 홍성읍 고암리 298-2,장항선,324.0,활용,미사용,사용허가(태양광)
13498,충청본부,충청남도 홍성군 홍성읍 고암리 415-13,장항선,1164.0,활용,미사용,사용허가(태양광)
13499,충청본부,충청남도 홍성군 홍성읍 고암리 498-7,장항선,3018.0,활용,미사용,사용허가(태양광)
13500,충청본부,충청남도 홍성군 홍성읍 고암리 498-1,장항선,1238.0,활용,미사용,사용허가(태양광)
13501,충청본부,충청남도 홍성군 홍성읍 고암리 415-31,장항선,10058.0,활용,미사용,사용허가(태양광)
13502,충청본부,충청남도 홍성군 홍성읍 학계리 304-3,장항선,275.0,활용,미사용,사용허가(태양광)
13503,충청본부,충청남도 홍성군 홍성읍 학계리 282-1,장항선,142.0,활용,미사용,사용허가(태양광)
13504,충청본부,충청남도 홍성군 홍성읍 학계리 299-1,장항선,1233.0,활용,미사용,사용허가(태양광)
13505,충청본부,충청남도 홍성군 홍성읍 학계리 282-4,장항선,1825.0,활용,미사용,사용허가(태양광)
13507,충청본부,충청남도 홍성군 홍성읍 학계리 4-2,장항선,853.0,활용,미사용,사용허가(태양광)
13508,충청본부,충청남도 홍성군 홍성읍 학계리 6-2,장항선,1505.0,활용,미사용,사용허가(태양광)
13512,충청본부,충청남도 홍성군 홍성읍 고암리 844-7,장항선,443.0,활용,미사용,사용허가(태양광)
13513,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광)
13514,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760.0,활용,미사용,사용허가(태양광)
13515,충청본부,충청남도 홍성군 홍성읍 고암리 787-2,장항선,3907.0,활용,미사용,사용허가(태양광)
13516,충청본부,충청남도 홍성군 홍성읍 고암리 산67-1,장항선,271.0,활용,미사용,사용허가(태양광)
13517,충청본부,충청남도 홍성군 홍성읍 고암리 261-2,장항선,9415.0,활용,미사용,사용허가(태양광)
13518,충청본부,충청남도 홍성군 홍성읍 고암리 298-2,장항선,324.0,활용,미사용,사용허가(태양광)
13519,충청본부,충청남도 홍성군 홍성읍 고암리 415-13,장항선,1164.0,활용,미사용,사용허가(태양광)
13520,충청본부,충청남도 홍성군 홍성읍 고암리 498-7,장항선,3018.0,활용,미사용,사용허가(태양광)
13521,충청본부,충청남도 홍성군 홍성읍 고암리 498-1,장항선,1238.0,활용,미사용,사용허가(태양광)
13522,충청본부,충청남도 홍성군 홍성읍 고암리 415-31,장항선,10058.0,활용,미사용,사용허가(태양광)
13523,충청본부,충청남도 홍성군 홍성읍 학계리 282-1,장항선,142.0,활용,미사용,사용허가(태양광)
13524,충청본부,충청남도 홍성군 홍성읍 학계리 299-1,장항선,1233.0,활용,미사용,사용허가(태양광)
13525,충청본부,충청남도 홍성군 홍성읍 학계리 282-4,장항선,1825.0,활용,미사용,사용허가(태양광)
13527,충청본부,충청남도 홍성군 홍성읍 학계리 4-2,장항선,853.0,활용,미사용,사용허가(태양광)
13528,충청본부,충청남도 홍성군 홍성읍 학계리 6-2,장항선,1505.0,활용,미사용,사용허가(태양광)
13546,충청본부,충청남도 홍성군 홍성읍 학계리 640-2,장항선,4160.0,활용,미사용,사용허가(태양광)
13547,충청본부,충청남도 홍성군 홍성읍 학계리 640-2,장항선,4160.0,활용,미사용,사용허가(태양광)
13548,충청본부,충청남도 홍성군 홍성읍 학계리 358-2,장항선,3011.0,활용,미사용,사용허가(태양광)
13549,충청본부,충청남도 홍성군 홍성읍 학계리 산134-1,장항선,7438.0,활용,미사용,사용허가(태양광)
13550,충청본부,충청남도 홍성군 홍성읍 학계리 산145-2,장항선,1884.0,활용,미사용,사용허가(태양광)
13551,충청본부,충청남도 홍성군 금마면 죽림리 산1-20,장항선,694.0,활용,미사용,사용허가(태양광)
13552,충청본부,충청남도 홍성군 금마면 죽림리 705-2,장항선,2595.0,활용,미사용,사용허가(태양광)
13554,충청본부,충청남도 홍성군 금마면 죽림리 431-1,장항선,8480.0,활용,미사용,사용허가(태양광)
13555,충청본부,충청남도 홍성군 금마면 죽림리 116-2,장항선,2053.0,활용,미사용,사용허가(태양광)
13556,충청본부,충청남도 홍성군 금마면 죽림리 산1-2,장항선,298.0,활용,미사용,사용허가(태양광)
13557,충청본부,충청남도 홍성군 금마면 죽림리 산1-4,장항선,298.0,활용,미사용,사용허가(태양광)
13558,충청본부,충청남도 홍성군 금마면 죽림리 산2-4,장항선,99.0,활용,미사용,사용허가(태양광)
13559,충청본부,충청남도 홍성군 금마면 죽림리 산2-2,장항선,992.0,활용,미사용,사용허가(태양광)
13560,충청본부,충청남도 홍성군 홍성읍 학계리 631-1,장항선,112.0,활용,미사용,사용허가(태양광)
13637,충청본부,충청남도 홍성군 홍성읍 내법리 산68-1,장항선,23.0,활용,미사용,사용허가(태양광)
13638,충청본부,충청남도 홍성군 홍성읍 내법리 78-3,장항선,3209.0,활용,미사용,사용허가(태양광)
13639,충청본부,충청남도 홍성군 홍성읍 내법리 78-6,장항선,470.0,활용,미사용,사용허가(태양광)
13640,충청본부,충청남도 홍성군 홍성읍 내법리 143-2,장항선,6102.0,활용,미사용,사용허가(태양광)
13641,충청본부,충청남도 홍성군 홍성읍 내법리 85-3,장항선,331.0,활용,미사용,사용허가(태양광)
13642,충청본부,충청남도 홍성군 홍성읍 내법리 83-1,장항선,238.0,활용,미사용,사용허가(태양광)
13643,충청본부,충청남도 홍성군 홍성읍 내법리 85-3,장항선,331.0,활용,미사용,사용허가(태양광)
13644,충청본부,충청남도 홍성군 홍성읍 내법리 12-2,장항선,18285.0,활용,미사용,사용허가(태양광)
13645,충청본부,충청남도 홍성군 홍성읍 내법리 422-1,장항선,171.0,활용,미사용,사용허가(태양광)
13646,충청본부,충청남도 홍성군 홍성읍 내법리 425-1,장항선,48.0,활용,미사용,사용허가(태양광)
13647,충청본부,충청남도 홍성군 홍성읍 내법리 426-1,장항선,38.0,활용,미사용,사용허가(태양광)
14199,충청본부,충청남도 서천군 마서면 장선리 412-2,장항선,7120.0,활용,미사용,사용허가(태양광)
14200,충청본부,충청남도 서천군 마서면 장선리 431-2,장항선,7287.0,활용,미사용,사용허가(태양광)
14214,충청본부,충청남도 서천군 서천읍 삼산리 624-2,장항선,9641.0,활용,미사용,사용허가(태양광)
14217,충청본부,충청남도 서천군 서천읍 삼산리 724-2,장항선,2087.0,활용,미사용,사용허가(태양광)
5418,영남본부,부산광역시 부산진구 부암동 684ㅡ18,경부선,10.0,활용,미사용,태양광부지 사용허가
5419,영남본부,부산광역시 부산진구 부암동 684ㅡ3,경부선,1.0,활용,미사용,태양광부지 사용허가
